Name,Redshift,Classification,Requested
ESO 595- G 002,0.052148,S0-a,S0/a
ESO 595- G 002,0.052148,S0-a,S0
ESO 595- G 007,0.024090,S0-a,S0/a
ESO 595- G 007,0.024090,S0-a,S0
ESO 595- G 008,0.019524,(R_1)SB(s)0^+  HII,B
ESO 595- G 008,0.019524,(R_1)SB(s)0^+  HII,S0
ESO 595- G 008,0.019524,(R_1)SB(s)0^+  HII,S0/a
ESO 595- G 010,0.007442,SB(s)dm pec:   HII,B
ESO 595- G 011,0.029414,(R')SB(s)a:    HII,B
ESO 595- G 011,0.029414,(R')SB(s)a:    HII,S0
ESO 595- G 014,0.007719,SB(s)cd,B
ESO 596- G 009,0.023363,SBbc?,B
ESO 596- G 012,0.019597,(R')SA(rs)0^0^,A
ESO 596- G 012,0.019597,(R')SA(rs)0^0^,S0
ESO 596- G 015,0.028129,S0,S0
ESO 596- G 016,0.027966,SB(s)b: pec,B
ESO 596- G 022,0.020014,S0,S0
ESO 596- G 028,0.026502,S0,S0
ESO 596- G 030,0.010374,SB(r)d,B
ESO 596- G 031,0.028473,S0,S0
ESO 596- G 040,0.025574,SAB(s)c:,AB
ESO 596- G 046,0.037232,S0,S0
ESO 596- G 048,0.026685,E?,E
ESO 596- G 050,0.027265,(R'_1)SB(rs)bc HII,B
ESO 597- G 001,0.027289,SAB(r)0/a,S0
ESO 597- G 004,0.026935,S0,S0
ESO 597- G 006,0.028226,SA(rs)0-:,S0
ESO 597- G 006,0.028226,SA(rs)0-:,A
ESO 597- G 011,0.027746,S0,S0
ESO 597- G 018,0.026945,S0,S0
ESO 597- G 023,0.026738,S0,S0
ESO 597- G 024,0.036932,S0,S0
ESO 597- G 026,0.027813,SB(r)0-?;D,S0
ESO 597- G 033,0.036915,S0,S0
ESO 597- G 034,0.024087,SAB(r)cd:,AB
ESO 597- G 036,0.028164,S0^0^ pec sp   AGN,S0
ESO 597- G 038,0.025948,(R'_1:)SB(s)a,B
ESO 597- G 041,0.027085,SAB(rs)b pec:,AB
ESO 598- G 002,0.028943,S0,S0
ESO 598- G 003,0.034377,S0?,S0
ESO 598- G 014,0.028803,S0,S0
ESO 598- G 016,0.048130,S0(r),S0
ESO 598- G 020,0.028797,SB(r)c,B
ESO 598- G 022,0.028780,S0,S0
ESO 598- G 031,0.031965,SAB0-:,S0
ESO 598- G 031,0.031965,SAB0-:,AB
ESO 598- G 032,0.031462,(R')SB(s)a,B
ESO 599- G 003,0.022319,S...,S0
ESO 599- G 004,0.027055,SAB(s)0^0^:,S0
ESO 599- G 004,0.027055,SAB(s)0^0^:,S0/a
ESO 599- G 004,0.027055,SAB(s)0^0^:,E
ESO 599- G 004,0.027055,SAB(s)0^0^:,AB
ESO 599- G 012,0.036092,SBc            LINER,S0
ESO 599- G 012,0.036092,SBc            LINER,E
ESO 599- G 020,0.032369,SAB(s)ab pec sp,AB
ESO 600- G 004,0.032426,S0?,E
ESO 600- G 004,0.032426,S0?,S0
ESO 600- G 005,0.033446,S...,S0
ESO 600- G 006,0.056786,(R')SB(r)a,B
ESO 600- G 014,0.095646,S,S0
ESO 601- G 003,0.057236,SA(rl)a,S0
ESO 601- G 004,0.017352,SB(s)c:        HII,B
ESO 601- G 007,0.005974,Sc,B
ESO 601- G 012,0.017919,SA:(r)ab       HII,AB
ESO 601- G 013,0.036532,S0,S0
ESO 601- G 016,0.037226,S...,S0
ESO 601- G 019,0.023953,SB(s)cd:,B
ESO 601- G 020,0.082474,S0,S0
ESO 601- G 020,0.082474,S0,E
ESO 601- G 021,0.048193,SB(r)bc        HII,B
ESO 601- G 024,0.036859,SB(r)a,B
ESO 601- G 027,0.061049,Sa;E/D,E
ESO 601- G 028,0.016415,Sa,E
ESO 601- G 031,0.008673,IB(s)m,B
ESO 601- G 035,0.017048,(R')SB(rs)m,B
ESO 601-IG 018,,Chain of 5 E and S0,E
ESO 601-IG 018,,Chain of 5 E and S0,S0
ESO 602- G 015,0.008920,SB(s)c,B
ESO 602- G 021,0.025321,(R_1)SB(r)0^+,B
ESO 602- G 025,0.025041,SA(r)b;LIRG;HIILINER,B
ESO 602- G 030,0.007739,SB(s)d,B
ESO 602- G 031,0.033009,(R')SAB(rs)b   Sy1.8,B
ESO 603- G 001,0.029804,(R':)SAB(rs)ab,B
ESO 603- G 008,0.010180,IB(s)m,B
ESO 603- G 012,0.010077,SB(s)dm:,B
ESO 603- G 015,0.010777,E:,E
ESO 603- G 027,0.010898,IB(s)m,B
ESO 603- G 029,0.011248,(L)SAB0^0,S0
ESO 603- G 031,0.007575,Sa,S0
ESO 605- G 002,0.025658,SA(r)cd,B
ESO 605- G 004,0.025668,(R'_2)SB(rs)b,B
ESO 605- G 011,0.014824,SB?,B
ESO 605- G 012,0.031398,S0? pec,S0
ESO 605- G 016,0.026375,SB(rs)c,B
ESO 605- G 018,0.031225,S0,E
ESO 605- G 018,0.031225,S0,S0
ESO 605- G 021,0.025875,SB(s)a         HII,B
ESO 605- G 024,0.005254,IAB(s)m,AB
ESO 606- G 007,0.005974,IB(s)m,B
ESO 606- G 011,0.019317,SB(rs)bc,B
ESO 606- G 013,0.014363,SB(rs)d III:,B
EW Eri,0.000013,SB(s)m         HII,B
F1557.19TC:[DSP99] 002,0.509900,S0,S0
F1557.19TC:[DSP99] 013,0.085300,E,E
FAIRALL 0008,0.027719,S0,S0
FAIRALL 0009,0.046145,S;RQQ          Sy1,S0
FAIRALL 0013,0.028500,S0,S0
FAIRALL 0019,0.022476,(R')SAB(s)0^0^,AB
FAIRALL 0019,0.022476,(R')SAB(s)0^0^,S0
FAIRALL 0077,0.024130,S0,S0
FAIRALL 0095,0.058380,S0,S0
FAIRALL 0099,0.056663,S0,S0
FAIRALL 0105,0.028643,S0,S0
FAIRALL 0106,0.056296,S0,S0
FAIRALL 0109,0.061112,E,S0
FAIRALL 0116,0.075162,S0,S0
FAIRALL 0116,0.075162,S0,E
FAIRALL 0118,0.040845,S0,S0
FAIRALL 0126,0.040231,E+3,E
FAIRALL 0130,0.039914,S0,S0
FAIRALL 0131,0.040415,(R:)SA0^+:,S0
FAIRALL 0142,0.036212,S0,S0
FAIRALL 0143,0.036025,(R)SB0^+,S0
FAIRALL 0146,0.026538,E,E
FAIRALL 0147,0.053033,S0,S0
FAIRALL 0150,0.040735,S0,S0
FAIRALL 0154,0.030138,S0,S0
FAIRALL 0167,0.015577,SA0-,A
FAIRALL 0167,0.015577,SA0-,S0
FAIRALL 0194,0.027512,S0,S0
FAIRALL 0201,0.040000,S0,S0
FAIRALL 0207,0.026485,S0,S0
FAIRALL 0208,0.052900,S0,S0
FAIRALL 0291,0.036065,S0,S0
FAIRALL 0373,0.024350,S0,S0
FAIRALL 0378,0.020681,S0,S0
FAIRALL 0379,0.064264,E,E
FAIRALL 0380,0.055168,S0,S0
FAIRALL 0381,0.049414,S0,S0
FAIRALL 0389,0.041195,S0,S0
FAIRALL 0418,0.050201,E,E
FAIRALL 0523,0.017179,E1:,E
FAIRALL 0560,0.041695,S0,S0
FAIRALL 0561,0.047700,SA(r)0^+,S0
FAIRALL 0564,0.044680,S0p,S0
FAIRALL 0592,0.054181,S,E
FAIRALL 0593,0.025184,(R)SB(r)0/a,S0
FAIRALL 0593,0.025184,(R)SB(r)0/a,B
FAIRALL 0593,0.025184,(R)SB(r)0/a,S0/a
FAIRALL 0605,0.038717,S0,S0
FAIRALL 0615,0.049101,S0,S0
FAIRALL 0626,0.039471,S0,S0
FAIRALL 0640,0.071159,S0,S0
FAIRALL 0643,0.048367,S0,S0
FAIRALL 0644,0.033256,S0,S0
FAIRALL 0647,0.073521,S0,S0
FAIRALL 0649,0.060252,S0,S0
FAIRALL 0662,0.028920,SA(rs)0/a,S0
FAIRALL 0672,0.055600,E,E
FAIRALL 0674,0.022085,S0,S0
FAIRALL 0675,0.021929,(R)SB(rl)0^0,B
FAIRALL 0675,0.021929,(R)SB(rl)0^0,S0
FAIRALL 0680,0.020184,S0,S0
FAIRALL 0681,0.055300,E,E
FAIRALL 0686,0.023133,S0,S0
FAIRALL 0687,0.049367,S0,S0
FAIRALL 0689,0.048540,S0,S0
FAIRALL 0700,0.022222,E,E
FAIRALL 0707,0.030354,SA0-,S0
FAIRALL 0707,0.030354,SA0-,E
FAIRALL 0707,0.030354,SA0-,A
FAIRALL 0710,0.021495,S0,S0
FAIRALL 0711,0.021348,S0,S0
FAIRALL 0713,0.048504,S0,E
FAIRALL 0716,0.019337,S0,S0
FAIRALL 0719,0.024350,S0,S0
FAIRALL 0721,0.029023,S0,E
FAIRALL 0726,0.049788,E,E
FAIRALL 0727,0.031255,E,E
FAIRALL 0733,0.061889,S0,S0
FAIRALL 0738,0.058264,(R'_2)SAB(s)0/a,S0
FAIRALL 0741,0.061909,S0,S0
FAIRALL 0742,0.061993,S0,S0
FAIRALL 0746,0.046345,S0,S0
FAIRALL 0752,0.038327,S0,S0
FAIRALL 0756,0.030961,S0,S0
FAIRALL 0757,0.036692,S0,S0
FAIRALL 0760,0.040008,S0,S0
FAIRALL 0764,0.043600,S0- pec,S0
FAIRALL 0768,0.043133,S0,S0
FAIRALL 0772,0.042696,S0,S0
FAIRALL 0781,0.030688,S0,S0
FAIRALL 0782,0.037629,S0,S0
FAIRALL 0790,0.091803,E,S0
FAIRALL 0852,0.028019,(R)SB(l)0^0,B
FAIRALL 0852,0.028019,(R)SB(l)0^0,S0
FAIRALL 0872,0.059251,SB(s)b,B
FAIRALL 0925,0.044911,S0,S0
FAIRALL 0926,0.056226,S0,S0
FAIRALL 0929,0.024487,E2:,S0
FAIRALL 0929,0.024487,E2:,E
FAIRALL 0934,0.031689,S0,S0
FAIRALL 0935,0.029687,S0,S0
FAIRALL 0941,0.025378,E,E
FAIRALL 0943,0.024987,S0,S0
FAIRALL 0945,0.023666,S0,S0
FAIRALL 0970,0.034754,S0,S0
FAIRALL 0972,0.051929,E,E
FAIRALL 0978,0.055038,S0,S0
FAIRALL 0986,0.061936,E,E
FAIRALL 0990,0.061709,S0,S0
FAIRALL 1001,0.037883,E,E
FAIRALL 1003,0.044404,(R)SB(s)a,S0
FAIRALL 1008,0.051035,S0,S0
FAIRALL 1009,0.019160,SAB0^-,S0
FAIRALL 1009,0.019160,SAB0^-,A
FAIRALL 1011,0.028580,S0,S0
FAIRALL 1012,0.028717,S0,S0
FAIRALL 1016,0.052036,SA0^-:,S0
FAIRALL 1017,0.097187,S0,S0
FAIRALL 1019,0.034090,(R_1)SAB(r)0^+,S0
FAIRALL 1024,0.034347,(R)SA(r'l)0^+,S0
FAIRALL 1025,0.033680,S0,S0
FAIRALL 1034,0.033867,(R)SB(l)0^0,E
FAIRALL 1042,0.046365,S0,S0
FAIRALL 1046,0.035691,S0,S0
FAIRALL 1056,0.049504,S0,S0
FAIRALL 1061,0.019984,SA(s)0^0,S0
FAIRALL 1066,0.065532,S0,S0
FAIRALL 1084,0.021118,E,E
FAIRALL 1093,0.088294,S0,S0
FAIRALL 1094,0.069715,S0,S0
FAIRALL 1099,0.011241,S0,S0
FAIRALL 1113,0.041412,E,E
FAIRALL 1116,0.058571,(R_1)SB0^+:    Sy1,S0
FAIRALL 1122,0.050495,S0,S0
FAIRALL 1123,0.067647,S0,S0
FAIRALL 1133,0.080689,S0,S0
FAIRALL 1169,,S0; ring,S0
FAIRALL 1173,0.025197,E;NELG         HII,E
FCC 032,0.004396,dE pec / BCD,S0
FCC 046,0.007405,dE4,E
FCC 100,0.005537,SAB(rs)0^0^:,AB
FCC 100,0.005537,SAB(rs)0^0^:,S0
FCC 116,0.004957,"dE1,N",S0
FCC 119,0.004583,(R')SA(r)0-:,S0
FCC 119,0.004583,(R')SA(r)0-:,A
FCC 119,0.004583,(R')SA(r)0-:,E
FCC 150,0.006718,"dE4,N",E
FCC 188,0.085666,"dE0,N",E
FCC 207,0.004737,"dE2,N",S0
FCC 245,0.007262,"dE0,N",E
FCC 252,0.004720,"dE0,N",E
FCC 266,0.005187,"dE0,N",S0
FCC 267,0.002782,SmIV,S0
FCC 274,0.003579,"dE0,N",E
FCC 305,0.004096,dS0  (6),S0
FCC 332,0.004423,E or S0,S0
FCCB 0069,0.056029,E1,E
FCCB 0713,0.055532,S0/a pec       HII,S0
FCCB 0818,0.052200,Sa(Seyfert?),S0
FCCB 0897,0.074808,(interacting)? or BC,S0
FCCB 1016,0.167165,"S or dE5,N",S0
FCCB 1027,0.040251,SabI,S0
FCCB 1090,0.064158,Sa or dS0,E
FCCB 1106,0.064191,Sc(r)I-II,S0
FCCB 1571,0.190192,E(M32?),E
FCCB 1618,0.061656,SBbI-II,S0
FCCB 1898,0.053804,E              NLRG,S0
FCCB 1946,0.053837,E6(M32?),S0
FCCB 1947,0.073534,E(cD) or dE,S0
FCCB 2016,,E(in cluster),S0
FCSS J033802.0-353237,0.111954,S(B)a?,B
FCSS J033805.9-353219,0.112561,E,E
FCSS J033809.5-352542,0.135807,E,E
FCSS J033832.1-352430,0.112104,E/S0,E
FCSS J033832.1-352430,0.112104,E/S0,S0
FCSS J033833.0-353012,0.123318,E,E
FCSS J033841.0-352726,0.114549,S0?,S0
FCSS J033845.5-352955,0.110927,S0,S0
FCSS J033846.0-352252,0.112600,Radio galaxy   Sy2,E
FCSS J033849.3-352530,0.111786,S0/E,E
FCSS J033849.3-352530,0.111786,S0/E,S0
FCSS J033850.3-353056,0.245917,E,E
FCSS J033854.1-353333,0.004977,cE/GC?         UCD,E
FCSS J033857.2-353233,0.183428,E,E
FCSS J033859.6-353031,0.215045,S0/E,S0
FCSS J033859.6-353031,0.215045,S0/E,E
FCSS J033902.0-352257,0.193562,S0?,S0
FCSS J033922.5-352530,0.046642,S,E
FCSS J033925.9-352414,0.087750,S0,S0
FCSS J033935.9-352824,0.006299,cE/GC?         UCD,E
FCSS J034000.8-353527,0.184364,E,E
FCSS J034004.3-353653,0.120681,E(pec),E
FCSS J034206.1-352341,0.189225,S0,S0
FGC 0407,0.031779,SB(s)d? sp,B
FGC 1272,0.012208,Sd,S0
FGC 1758,0.043827,Sbc,S0
FGC 228A,0.011258,SBcd? sp,B
FGCE 0526,0.044221,S0,S0
FIRST J162919.8+392556,0.027803,SBa,B
FIRST J162919.8+392556,0.027803,SBa,S0
Fornax Dwarf Spheroidal,0.000178,dE0,E
GALEX J132947.5-313625,0.050431,S0,E
GALEXASC J000230.23-271746.1,0.028326,S0,S0
GALEXASC J000752.54-665936.9,,S0,S0
GALEXASC J000843.25-312715.4,0.055252,E,E
GALEXASC J001307.51-310040.2,,E,E
GALEXASC J001608.74-285444.4,0.060300,S0,S0
GALEXASC J002304.12-275536.0,0.005117,E,E
GALEXASC J002947.81-273953.8,0.063214,LSBG,S0
GALEXASC J003614.83-301804.6,0.060692,S0,S0
GALEXASC J004333.72-303415.5,0.048137,E,E
GALEXASC J004846.05-342149.1,,S0,S0
GALEXASC J005125.35-292026.2,0.045000,Sc,E
GALEXASC J005502.74-082206.1,,SB(s)m,B
GALEXASC J012213.64-614736.0,,S0,S0
GALEXASC J012857.54-355815.3,,S0,S0
GALEXASC J013313.52-330036.7,0.016615,E,E
GALEXASC J013530.43-325813.8,0.063230,E,E
GALEXASC J014417.86-334457.5,0.028977,E,E
GALEXASC J014557.30-344908.9,0.068214,E,E
GALEXASC J015418.38-354026.8,0.033233,E,E
GALEXASC J021523.98-040220.6,,SA(s)m:,A
GALEXASC J022935.56-231357.3,0.035081,S0,S0
GALEXASC J023128.46-345448.8,0.021595,(R')SAB0^0^: pec,S0
GALEXASC J023128.46-345448.8,0.021595,(R')SAB0^0^: pec,AB
GALEXASC J023357.05-062136.7,0.004703,IB(s)m,B
GALEXASC J023952.63-250806.0,0.024400,S0,S0
GALEXASC J024603.18-350011.3,0.050331,S0,S0
GALEXASC J025433.85-243226.9,0.086767,S0,S0
GALEXASC J030323.38-281834.5,0.020600,E,E
GALEXASC J032158.86-234818.1,,S0,S0
GALEXASC J032204.53-373511.5,0.005422,IB(s)m?,B
GALEXASC J033954.25-353851.3,0.073934,E?,E
GALEXASC J035030.32-304915.7,0.094352,S0,S0
GALEXASC J040309.73-325308.1,0.058947,S0,S0
GALEXASC J040438.08-353932.0,,S0,S0
GALEXASC J042108.41-520613.9,,S0,S0
GALEXASC J043535.83-345552.5,,S0,S0
GALEXASC J044926.28-243317.6,,S0,S0
GALEXASC J045435.79-242837.1,,S0,S0
GALEXASC J074643.91-054710.0,0.004430,SB(s)d?,B
GALEXASC J084322.38-172311.4,0.006741,IB(s)m,B
GALEXASC J090855.43-094044.3,0.048724,E,E
GALEXASC J093940.09-034916.5,,IB(s)m pec,B
GALEXASC J094025.83-035303.8,0.004850,SB(s)m,B
GALEXASC J104030.34-083054.6,0.067130,E,E
GALEXASC J131856.84-173807.8,0.008336,SAB(rs)m,AB
GALEXASC J133021.20-315543.2,0.047386,S0,S0
GALEXASC J203920.81-415447.8,,E,E
GALEXASC J204147.96-331940.0,0.036372,E,E
GALEXASC J204451.13-343747.7,0.019567,E,E
GALEXASC J205148.96-351356.1,0.036449,E,E
GALEXASC J205411.88-322146.2,,S0,S0
GALEXASC J205806.13-274807.2,,S0,S0
GALEXASC J210341.62-350358.9,0.031759,E,E
GALEXASC J210700.88-342514.6,0.041392,E,E
GALEXASC J210754.53-344617.1,0.034000,E,E
GALEXASC J211534.58-250351.6,0.034150,E,E
GALEXASC J212005.84-503632.0,0.029190,S0,S0
GALEXASC J213942.79-290316.4,0.072847,S0,S0
GALEXASC J214134.45-335700.2,0.076549,E,E
GALEXASC J220212.05-355004.1,0.019557,E,E
GALEXASC J220223.39-225500.8,0.071930,S0,S0
GALEXASC J223617.80-240405.5,0.033326,S0,S0
GALEXASC J225435.40-204151.6,0.021318,S0,S0
GALEXASC J234233.08-324849.3,0.037723,S0,S0
GALEXASC J235059.35-311850.9,0.045088,E,E
GALEXMSC J002633.55+170920.0,0.395600,S0,S0
GALEXMSC J032325.23-191703.8,0.005182,IB(s)m,B
GALEXMSC J032801.91-281643.9,,E,E
GALEXMSC J033851.60-352422.4,0.113735,E/S0,E
GALEXMSC J033851.60-352422.4,0.113735,E/S0,S0
GALEXMSC J122353.18+133021.8,,"dE,N",E
GALEXMSC J123838.85+112853.8,,dE,E
GIN 009,0.057789,E,S0
GIN 010,0.076180,E/S0;BrClG     LINER,E
GIN 011,0.050407,E/S0,E
GIN 048,0.045686,E/S0,E
GIN 050,0.045324,E/S0,S0
GIN 051,0.061821,E,E
GIN 058,0.044251,E,E
GIN 060,0.044264,E,E
GIN 061,0.045092,E              LINER,E
GIN 061,0.045092,E              LINER,S0
GIN 062,0.046771,E,E
GIN 063,0.044991,E,E
GIN 064,0.017964,S0/a,S0
GIN 064,0.017964,S0/a,S0/a
GIN 088,0.041167,E/S0,S0
GIN 093,0.040809,E/S0,S0
GIN 177,0.067817,cD;S0,S0
GIN 184,0.067120,S0,S0
GIN 277,0.037980,E,E
GIN 282,0.045882,S0,E
GIN 295,0.042236,E,E
GIN 298,0.038917,E,E
GIN 308,0.030640,E/S0,S0
GIN 390,0.053206,E/S0,S0
GIN 409,0.045705,S0/E,S0
GIN 411,0.044051,S0/E,E
GIN 412,0.106602,S0,S0
GIN 413,0.043150,Ep,E
GIN 444,0.033080,S,S0
GIN 444,0.033080,S,S0/a
GIN 445,0.029977,S,S0
GIN 445,0.029977,S,S0/a
GIN 449,0.036368,S,S0/a
GIN 449,0.036368,S,S0
GIN 452,0.034129,S,E
GIN 553,0.032373,Sc,S0
GIN 553,0.032373,Sc,S0/a
GIN 554,0.051948,E/S0,E
GIN 578,0.034353,E/S0,S0
GIN 581,0.026140,S0/a,B
GIN 581,0.026140,S0/a,S0
GIN 595,0.029361,S0,S0/a
GIN 595,0.029361,S0,S0
GIN 596,0.059400,E/S0,E
GIN 637,0.029304,S,S0/a
GIN 637,0.029304,S,S0
GIN 638,0.027458,E/S0,E
GIN 692,0.038671,E/S0,E
GIN 702,0.039371,E/S0,E
GIN 703,0.044040,E/S0,E
GIN 711,0.043706,E/S0,S0
HARO 0054.2-01,0.042060,S0             ELG,S0
HARO 06,0.006726,E0 pec?;WR?    HII,E
HCG 042D,0.013483,S0?,S0
Holmberg I,0.000464,IAB(s)m,AB
Holmberg III,0.003759,SAB(s)d,B
Holmberg III,0.003759,SAB(s)d,AB
Holmberg IV,0.000480,IB(s)m,B
Holmberg V,0.006741,SAB(rs)c,AB
Holmberg V,0.006741,SAB(rs)c,B
Holmberg VIII,0.003149,IAB(s)m,AB
Horologium Dwarf,0.002995,IB(s)m,B
Hydra A,0.054878,(R')SA0-:;BrClGSy3,A
Hydra A,0.054878,(R')SA0-:;BrClGSy3,S0
I Zw 009,0.024634,cE:,E
I Zw 029,0.019161,Comp,E
I Zw 031,0.022565,S0^-,S0
I Zw 039 NOTES01,0.032374,S0^-,S0
I Zw 039 NOTES02,0.031222,S0?,S0
I Zw 044 NOTES02,0.060616,S0^-,S0
I Zw 082,0.041663,E0,E
I Zw 084,0.026472,S0/a,S0/a
I Zw 084,0.026472,S0/a,S0
I Zw 093,0.010755,S?,S0
I Zw 095,0.070975,S0,S0
I Zw 099,0.029489,S0?,S0
I Zw 099,0.029489,S0?,E
I Zw 100 NOTES01,0.033708,S0^-,S0
I Zw 108 NOTES02,0.075161,BrClG,E
I Zw 109 NOTES02,0.038218,S0/a,S0
I Zw 109 NOTES02,0.038218,S0/a,S0/a
I Zw 118 NOTES02,0.018670,E0,E
I Zw 124,0.036182,,S0
I Zw 126,0.039634,E,S0
I Zw 126,0.039634,E,E
I Zw 128 NOTES01,0.040140,E0,E
I Zw 131,0.023793,Sc,S0
I Zw 138,0.047344,E0,E
I Zw 143,0.033170,E0,E
I Zw 153 NOTES01,0.027360,E,S0
I Zw 153 NOTES01,0.027360,E,E
I Zw 153 NOTES02,0.027518,E,B
I Zw 164,0.034331,E/S0,S0
I Zw 167 NOTES01,0.030007,E1:,E
I Zw 167 NOTES02,0.026755,SB(s)bc: pec;  HII,B
I Zw 199 NOTES01,0.018239,S0?,S0
IC 0003,0.018169,E0,E
IC 0005,0.022315,E0,E
IC 0010,-0.001161,dIrr IV/BCD,B
IC 0022,0.020177,S0/a,S0
IC 0022,0.020177,S0/a,S0/a
IC 0025,0.019442,S0?,S0
IC 0034,0.017739,SB(r)a,B
IC 0043,0.016201,SABc,AB
IC 0046,0.017632,S0?,S0
IC 0048,0.019880,SAB(rs)0^0^ pec?,AB
IC 0048,0.019880,SAB(rs)0^0^ pec?,S0
IC 0049,0.015204,SAB(s)c        Sbrst,AB
IC 0050,0.020104,E0,E
IC 0051,0.005736,S0 pec?,S0
IC 0053,0.039267,S0-:,S0
IC 0053,0.039267,S0-:,E
IC 0056,0.020297,SAB(r)cd:,AB
IC 0056A,0.041900,SBm?,B
IC 0057,0.039390,S0?,S0
IC 0065,0.008733,SAB(s)bc,AB
IC 0077,0.058414,S0,E
IC 0078,0.039247,SA(rs)a pec:   Sy2,A
IC 0079,0.042019,SA0-,A
IC 0079,0.042019,SA0-,S0
IC 0079,0.042019,SA0-,E
IC 0080 NED02,0.052623,E,E
IC 0087,0.042497,SB?,B
IC 0090,0.018519,E+,E
IC 0100,0.017189,SAB0-:,AB
IC 0100,0.017189,SAB0-:,S0
IC 0102,0.048100,S0/a,S0/a
IC 0102,0.048100,S0/a,S0
IC 0103,0.032022,S0-:,S0
IC 0103,0.032022,S0-:,E
IC 0107,0.021201,E,E
IC 0109,0.032529,SB0,B
IC 0109,0.032529,SB0,S0
IC 0114,0.007589,S0,S0
IC 0115,0.042683,S0?;Candidate  AGN,S0
IC 0119,0.020104,(R')SB(r)0/a:,S0/a
IC 0119,0.020104,(R')SB(r)0/a:,B
IC 0119,0.020104,(R')SB(r)0/a:,S0
IC 0120,0.016031,S0^0^:,S0
IC 0129,0.017631,(R')SAB(rs)0+?,S0
IC 0129,0.017631,(R')SAB(rs)0+?,AB
IC 0138,0.015461,SAB(s)c,AB
IC 0141,0.037983,SB(rs)bc:,B
IC 0159,0.013066,SB(rs)b pec:   HII,B
IC 0160,0.018610,SAB0-:,S0
IC 0160,0.018610,SAB0-:,AB
IC 0162,0.017212,S0,S0
IC 0163,0.009170,SBdm,B
IC 0164,0.017615,E+:      poss. LINER,E
IC 0167,0.009813,SAB(s)c,B
IC 0167,0.009813,SAB(s)c,AB
IC 0170,0.017321,E0,E
IC 0171,0.017876,E?,E
IC 0173,0.046606,SB(rs)bc,B
IC 0174,0.017369,S0?,S0
IC 0179,0.014040,E,E
IC 0182,0.015734,SBb,B
IC 0183,0.012429,S0?,S0
IC 0184,0.017952,SB(r)a:;Sy2    HII,B
IC 0187,0.017165,SBa,B
IC 0189,0.041172,SB?,B
IC 0190,0.015908,E?,E
IC 0192,0.012986,S0,S0
IC 0193,0.015506,SA(rs)c,A
IC 0195,0.012167,SAB0^0^,S0
IC 0195,0.012167,SAB0^0^,AB
IC 0196,0.012093,SBb:,S0/a
IC 0196,0.012093,SBb:,S0
IC 0196,0.012093,SBb:,B
IC 0197,0.021068,SBbc:          HII,B
IC 0200,0.017582,SBbc           AGN?,B
IC 0205,0.027766,SB(s)a,B
IC 0207,0.016251,S0+ pec sp,S0
IC 0208,0.011730,SAbc,A
IC 0209,0.013232,SB(r)bc:,B
IC 0210,0.006441,SBbc?          HII,B
IC 0211,0.010861,SAB(s)cd,AB
IC 0213,0.027396,SAB(rs)b,AB
IC 0219,0.016838,E?,E
IC 0223,0.005267,IB(s)m pec?,B
IC 0225,0.005140,E;WR?          HII,E
IC 0227,0.033794,E,E
IC 0231,0.022174,S0:,S0
IC 0232,0.021148,E,S0
IC 0232,0.021148,E,E
IC 0236,0.054365,S0,S0
IC 0238,0.020041,S0,S0
IC 0239,0.003012,SAB(rs)cd     LINER2,AB
IC 0243,0.024073,(R')SB(rs)0/a,S0
IC 0243,0.024073,(R')SB(rs)0/a,B
IC 0243,0.024073,(R')SB(rs)0/a,S0/a
IC 0247,0.028106,SB(rs)bc pec?  HII?,B
IC 0257,0.025550,S0-:,S0
IC 0257,0.025550,S0-:,E
IC 0258,0.020374,SB0?,S0
IC 0258,0.020374,SB0?,B
IC 0259,0.020374,SB0,B
IC 0259,0.020374,SB0,S0
IC 0260,0.028394,E:,E
IC 0262,0.017962,SB0,B
IC 0262,0.017962,SB0,S0
IC 0264,0.024672,Compact        HII,E
IC 0267,0.011902,(R')SB(s)b,B
IC 0270,0.029170,cD;SA0-:,A
IC 0270,0.029170,cD;SA0-:,S0
IC 0273,0.010601,SBa: sp,B
IC 0273,0.010601,SBa: sp,S0/a
IC 0273,0.010601,SBa: sp,S0
IC 0276,0.009770,S0^0^ pec sp,S0
IC 0277,0.009510,SB(rs)bc       Sbrst,B
IC 0278,0.016378,E:,E
IC 0284,0.009080,SAdm,A
IC 0291,0.013920,(R)SB(r)0/a?,S0/a
IC 0291,0.013920,(R)SB(r)0/a?,B
IC 0291,0.013920,(R)SB(r)0/a?,S0
IC 0294,0.016728,(R)SB(rs)0/a:,S0/a
IC 0294,0.016728,(R)SB(rs)0/a:,S0
IC 0294,0.016728,(R)SB(rs)0/a:,B
IC 0301,0.016252,E,E
IC 0302,0.019694,SB(rs)bc,B
IC 0307,0.025980,(R)SB(r)a pec? NLAGN,B
IC 0308,0.020988,S0,S0
IC 0309,0.015674,SA(s)0^0^,A
IC 0309,0.015674,SA(s)0^0^,S0
IC 0310,0.018849,SA(r)0^0^:,A
IC 0310,0.018849,SA(r)0^0^:,S0
IC 0312,0.016605,E:,E
IC 0313,0.014702,E+:,E
IC 0320,0.023316,SB(rs)ab,B
IC 0326,0.033987,SA0-?,A
IC 0326,0.033987,SA0-?,S0
IC 0329,0.023606,Sa,E
IC 0332,0.031028,(R)SAB(rs)0/a:,AB
